Link,Company,Title,Location,Sector
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45719147,(주)빗썸코리아,[빗썸] Back End - 거래소 서비스 개발 (7년 이상),서울강남구,백엔드/서버개발웹개발DBASE(시스템엔지니어)딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45637604,(주)빗썸코리아,[빗썸] Android APP 개발자(3년 이상),서울강남구,앱개발웹개발프론트엔드AndroidJava
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45924296,(주)빗썸코리아,[빗썸] Front End (5년 이상),서울강남구,웹개발퍼블리셔프론트엔드반응형웹웹표준·웹접근성
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45918448,(주)아프리카티비,[아프리카TV] Global 스트리밍 플랫폼 LIVE 방송 서버 개발,경기전체,백엔드/서버개발웹개발퍼블리셔프론트엔드블록체인
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=40715134,(주)드림어스컴퍼니,[오디오 플랫폼 FLO] Frontend(Senior) 개발자,서울서초구,웹개발프론트엔드ECMAScriptGitJavascript
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=40715106,(주)드림어스컴퍼니,[오디오 플랫폼 FLO] Backend(Junior) 개발자,서울전체,백엔드/서버개발웹개발SE(시스템엔지니어)블록체인GoLang
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45692478,(주)드림어스컴퍼니,[오디오 플랫폼 FLO] Backend(Senior) 개발자,서울서초구,백엔드/서버개발웹개발SE(시스템엔지니어)블록체인GoLang
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45770832,(주)드림어스컴퍼니,[오디오플랫폼FLO] iOS(Junior) 개발자,서울서초구,앱개발GitiOSObjective-CSwift
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44015507,(주)드림어스컴퍼니,빅데이터 플랫폼 구축 및 BI/DW 운영 담당자,서울전체,데이터분석가데이터엔지니어백엔드/서버개발웹개발SE(시스템엔지니어)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44282863,(주)드림어스컴퍼니,FLO DBA 담당,서울전체,백엔드/서버개발웹개발프론트엔드DBA인프라
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45249606,(주)드림어스컴퍼니,[오디오플랫폼FLO] iOS(Senior) 개발자,서울전체,앱개발GitiOSObjective-CSwift
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45635685,(주)드림어스컴퍼니,[오디오플랫폼FLO] 플랫폼 사업 전략/개발,서울서초구,블록체인사업기획서비스기획앱기획전략기획
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45800832,펜타시큐리티시스템(주),동영상 비식별 소프트웨어 개발자,서울전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45965157,(주)샌즈랩,AI기술개발팀_과장급,서울강남구,데이터분석가백엔드/서버개발웹개발딥러닝머신러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44500902,(주)모니터랩,C / Linux 개발자,서울전체,백엔드/서버개발웹개발퍼블리셔프론트엔드SE(시스템엔지니어)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45723602,엔에이치엔(주),[NHN] 글로벌 신규 소셜 카지노 게임사업 PM,경기성남시 분당구,게임개발게임기획PM(프로젝트매니저)블록체인SQL
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45577413,(주)비바리퍼블리카,[토스플레이스] Data Engineer,서울강남구,검색엔진네트워크데이터라벨링데이터마이닝데이터시각화
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=42437614,(주)유진로봇,청소로봇팀 AI 엔지니어,인천연수구,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45698375,라온시큐어(주),[라온시큐어] 서버개발 경력직 채용 (경력 3년이상),서울영등포구,백엔드/서버개발앱개발웹개발정보보안SI개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44348984,오케스트로(주),Senior Back-end Developer (클라우드 모니터링),서울전체,백엔드/서버개발웹개발블록체인GoLangJava
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44349009,오케스트로(주),Machine Learning Engineer (AI 기반 클라우드 최적화),서울전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45341188,(주)이스트소프트,[ESTsoft] 비전 머신러닝 엔지니어 (경력),서울서초구,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45599851,라온시큐어(주),[라온시큐어] SW엔지니어 경력직 채용 (3년이상),서울영등포구,데이터엔지니어SE(시스템엔지니어)기술지원블록체인솔루션
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45341190,(주)이스트소프트,[ESTsoft] 비전 머신러닝 엔지니어 (경력),서울서초구,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44733978,오케스트로(주),서비스 기획자(AI 기반 클라우드 최적화),서울전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45553527,오케스트로(주),Back-end Developr (Data Platform),서울전체,백엔드/서버개발웹개발SE(시스템엔지니어)블록체인GoLang
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45127470,오케스트로(주),인공지능(NLP) 연구원(AI Service),서울전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45631975,라온시큐어(주),[라온화이트햇] 보안컨설팅 영업 담당자 채용 (팀장급 / 팀원),서울영등포구,보안컨설팅정보보안취약점진단기술영업솔루션기술영업
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45599885,라온시큐어(주),[라온화이트햇] 프로젝트 수행 PL/PM 경력 채용 (7년이상),서울영등포구,앱개발웹개발SI개발블록체인PL/SQL
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45724352,라온시큐어(주),[라온시큐어] iOS개발 경력직 채용 (경력 3년이상),서울영등포구,백엔드/서버개발앱개발웹개발정보보안SI개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45860223,라온시큐어(주),[라온시큐어] 윈도우 개발 경력직 채용 (5년이상),서울영등포구,백엔드/서버개발앱개발웹개발정보보안SI개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45881267,(주)앤씨앤,Automotive Embedded S/W 엔지니어 모집,경기전체,데이터분석가SE(시스템엔지니어)딥러닝머신러닝블록체인
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45860134,라온시큐어(주),[라온시큐어] 악성코드 분석 경력직 채용 (경력 3년이상),서울영등포구,백엔드/서버개발앱개발웹개발정보보안SI개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45856545,라온시큐어(주),[라온시큐어] QA 경력직 채용 (경력 3년 이상),서울영등포구,QA/테스터SQA블록체인솔루션보안
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45881263,(주)앤씨앤,Machine/Deep learning 영상 인식 개발자 모집,경기전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45501209,(주)플레이위드,.NET(ASP)웹 개발자 채용,경기전체,백엔드/서버개발웹개발퍼블리셔프론트엔드DBA
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45501202,(주)플레이위드,웹 서비스 개발자 (JSP웹 개발) 채용,경기전체,백엔드/서버개발웹개발퍼블리셔프론트엔드DBA
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45031707,(주)비솔,영상분야 AI 개발 모집,경기전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45882789,(주)파라메타,[PARAMETA] 인프라 시스템 엔지니어,서울중구,블록체인클라우드AWSAzureDocker
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45884792,(주)카카오게임즈,[카카오게임즈 자회사] 메타보라 - 서브컬쳐 이펙터 영입 (경력),경기성남시 분당구,게임개발Unity3DMax메타버스블록체인
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45884851,(주)파라메타,[PARAMETA] 웹 서비스(FE) 개발,서울중구,블록체인솔루션인프라CSSHTML
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45897002,안진회계법인,[안진회계법인] 리스크자문본부 인증보안 컨설팅 경력직,서울영등포구,보안컨설팅정보보안네트워크블록체인인프라
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45884812,(주)카카오게임즈,[카카오게임즈 자회사] 메타보라 - DevOps 영입 (경력),경기성남시 분당구,정보보안취약점진단클라우드Python블록체인
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45883361,(주)파라메타,[PARAMETA] 백엔드 엔지니어,서울중구,블록체인솔루션인프라클라우드RDBMS
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45121023,(주)해줌,[에너지IT기업 해줌] 데이터사이언티스트,서울전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45631733,(주)이노그리드,IaaS 솔루션,서울중구,웹개발프론트엔드DBAS/WECMAScript
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45772070,(주)네오위즈,[네오위즈] Intella X 플랫폼 기획자 (경력),경기성남시 분당구,블록체인데이터분석UI/UX기획플랫폼기획
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=43734210,(주)다누시스,연구소 AI / C++ 개발자 채용,경기전체,데이터분석가웹개발DBA딥러닝머신러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44912133,넷마블(주),게임 서비스 UI 디자이너 모집,서울구로구,게임개발블록체인SDK게임디자인일러스트레이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45270800,넷마블(주),MMORPG 장르 사업PM 모집,서울구로구,게임개발블록체인제2외국어이벤트프로모션전략기획
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45616626,(주)무하유,[무하유/프리즘/몬스터] 백엔드 개발자(4년 이상),서울성동구,데이터분석가백엔드/서버개발웹개발DBA딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45787413,(주)슈프리마,[슈프리마에이아이] 인공지능/머신러닝 경력직 채용공고,경기전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45671189,(주)비즈니스온커뮤니케이션,전자계약 솔루션_JAVA개발자 채용,서울성동구,웹개발S/WJavaS/W유지보수
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45270706,넷마블(주),캐주얼 장르 사업PM 모집,서울구로구,블록체인제2외국어이벤트프로모션PM(프로젝트매니저)데이터분석
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45280076,넷마블(주),퍼블리싱QA 담당자 모집,서울구로구,게임개발QA/테스터블록체인S/W영어
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45775503,(주)엑셈,[코스닥상장사] AIOps 솔루션 데이터 엔지니어 (경력 2년이상),서울강서구,데이터분석가데이터엔지니어웹개발데이터마이닝데이터시각화
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44441825,리디(주),[리디] 시니어 컴퓨터 비전 엔지니어,서울강남구,데이터분석가백엔드/서버개발웹개발SE(시스템엔지니어)딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45740092,(주)크리에이츠,ML 엔지니어,서울강남구,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44442221,리디(주),[리디] 시니어 머신러닝 엔지니어,서울강남구,데이터분석가백엔드/서버개발웹개발SE(시스템엔지니어)딥러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45742332,(주)유비씨,AI 개발자,경기전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45682072,(주)포멀웍스,[신입/경력] 소프트웨어 시험 및 검증,서울서초구,솔루션임베디드S/W블록체인소프트웨어개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45683709,(주)엑스페릭스,영상처리/컴퓨터비전/딥러닝 기반 바이오인식 알고리즘 개발자,서울전체,데이터분석가웹개발딥러닝머신러닝블록체인
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45834998,(주)포멀웍스,[병역특례/전문연구요원] 소프트웨어 시험 및 검증,서울서초구,솔루션임베디드S/W병역특례블록체인
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45675989,(주)클로봇,[로봇지능개발팀] 딥러닝 기반 인식 SW 개발자,경기전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45436882,(주)텐핑거스,[500만의 선택 데이트팝] 백엔드 개발자 (시니어),서울서초구,백엔드/서버개발웹개발프론트엔드DBASE(시스템엔지니어)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44519270,NSUSLAB KOREA,[Platform] Data Exchange Developer,서울강남구,백엔드/서버개발웹개발블록체인C#C++
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45686144,(주)플랜아이,[플랜아이 판교 사업소] TypeScript 개발자 채용,경기성남시 수정구,백엔드/서버개발프론트엔드Node.jsTypeScript풀스택
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45663946,(주)텐핑거스,[500만의 선택 데이트팝] 백엔드 개발자 (주니어),서울서초구,백엔드/서버개발웹개발프론트엔드DBASE(시스템엔지니어)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45826655,(주)엔픽셀,[엔픽셀] 보안 운영 담당자 (보안 분석 및 게임보안 운영),서울강남구,정보보안취약점진단보안관제블록체인솔루션
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45826707,(주)엔픽셀,[엔픽셀] 그랑사가 데이터엔니지어 모집,서울강남구,데이터분석가HadoopSpark블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45886284,(주)엔픽셀,[PC MMORPG] 게임 사업 PM (Project Manager),서울강남구,블록체인게임기획사업기획PM(프로젝트매니저)기획
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45919610,(주)엔픽셀,[METAPIXEL] Community Manager 모집,서울강남구,게임개발GM(게임운영)블록체인커뮤니티매니저게임기획
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44506327,일렉트로닉아츠코리아유한책임회사,[Unannounced Project] Software Engineer (DBA),서울강남구,웹개발프론트엔드DBASE(시스템엔지니어)블록체인
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44923882,(주)판도라티비,프론트엔드 개발자 채용 [Cobak 코박],경기전체,웹개발퍼블리셔프론트엔드반응형웹웹표준·웹접근성
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45778981,(주)펀진,"팀장(개발팀) 채용 (사업분야: AI, IoT, MLOps)",서울성동구,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45779025,(주)펀진,Path Planning 엔지니어,서울성동구,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45258692,(주)퀀타매트릭스,AI 엔지니어 모집,서울전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44924634,(주)판도라티비,MFC 개발자 채용 [KMPlayer],경기전체,S/WC언어DelphiMFCS/W
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=44506551,일렉트로닉아츠코리아유한책임회사,[Unannounced Project] 서버 개발자(Server Software Engineer) (7년~),서울강남구,게임개발웹개발프론트엔드DBASE(시스템엔지니어)
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45684736,(주)딥인사이트,AI SOC 응용 프로그램 개발자,경기전체,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45694387,(주)맥스트,[서비스] 메타버스 사업 개발,서울서초구,블록체인AR(증강현실)VR(가상현실)사업기획서비스기획
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45688858,(주)판도라티비,Mobile(Flutter) 개발자 채용 [KMPlayer],경기전체,앱개발웹개발프론트엔드AndroidFlutter
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45778947,(주)펀진,MLOps 엔지니어,서울성동구,데이터분석가웹개발SE(시스템엔지니어)딥러닝머신러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45901921,(주)코인플러그,사업기획/운영부문 [ES(Eco Strategy)팀],경기성남시 분당구,블록체인사업기획전략기획사업개발사업관리
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45901744,(주)코인플러그,플랫폼사업부문 서비스기획/운영부문,경기성남시 분당구,블록체인사업기획서비스기획전략기획사업개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45901702,(주)코인플러그,DevOps/노드밸리데이터 구축지원부문 [ES(Eco Strategy)팀],경기성남시 분당구,데이터엔지니어블록체인DevOpsAWSAzure
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45982724,아이디벨롭 주식회사,프론트엔드 개발자 채용,서울강동구,기술지원백엔드/서버개발웹개발유지보수프론트엔드
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45423750,(주)달콤소프트,[달콤소프트]게임기획 담당자 모집,서울강남구,게임개발데이터분석가백엔드/서버개발앱개발웹개발
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45984325,(주)크립토랩,Software Engineer,서울관악구,데이터분석가딥러닝머신러닝블록체인빅데이터
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45984467,(주)크립토랩,ML Engineer,서울관악구,데이터분석가웹개발SE(시스템엔지니어)딥러닝머신러닝
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45946252,(주)한빗코코리아,마케터 - 경력 [가상자산 거래소],서울강남구,블록체인마케팅기획마케팅전략인플루언서마케팅SNS마케팅
https://www.saramin.co.kr/zf_user/jobs/relay/view?isMypage=no&rec_idx=45909247,주식회사 케이브릿지,플랫폼 프론트엔드 VUE 개발자 모집합니다.,경기부천시,앱개발프론트엔드SE(시스템엔지니어)블록체인Git
